cond_x,cond_y,activator_x,activator_y,family_x,family_y,n_subpairs,n_acids_hetero,n_acids_nonarom,diff_enumeration_order,group,diff_oriented,is_target
C13,C44,EDC-HCl,DMTMM,carbodiimide,other,568,21,31,0.045143292033112736,background,,False
C13,C45,EDC-HCl,PyCIU,carbodiimide,other,569,21,32,0.03854042232605831,background,,False
C13,C46,EDC-HCl,BOPCl,carbodiimide,other,565,21,32,0.02121480308158702,background,,False
C13,C47,EDC-HCl,EDC-HCl,carbodiimide,carbodiimide,564,21,32,0.05646811970337878,background,,False
C13,C48,EDC-HCl,TFFH,carbodiimide,haloformamidinium,568,21,31,0.06231848269269896,background,,False
C13,C49,EDC-HCl,BTFFH,carbodiimide,haloformamidinium,533,21,31,0.10303751314204207,background,,False
C13,C5,EDC-HCl,COMU,carbodiimide,other,555,21,32,0.059064161686460975,background,,False
C13,C50,EDC-HCl,DCMT,carbodiimide,other,569,21,32,0.02830247581467582,background,,False
C13,C51,EDC-HCl,EDC-HCl,carbodiimide,carbodiimide,545,21,32,0.10616403806338254,background,,False
C13,C52,EDC-HCl,EDC-HCl,carbodiimide,carbodiimide,566,21,32,0.06192424326185578,background,,False
C13,C53,EDC-HCl,EDC-HCl,carbodiimide,carbodiimide,561,21,32,0.08885005084523973,background,,False
C13,C54,EDC-HCl,EDC-HCl,carbodiimide,carbodiimide,561,21,32,0.04549064179119375,background,,False
C13,C55,EDC-HCl,DCC,carbodiimide,carbodiimide,544,21,31,0.04373380422392492,background,,False
C13,C56,EDC-HCl,DCC,carbodiimide,carbodiimide,566,21,32,0.09043535034311012,background,,False
C13,C57,EDC-HCl,DCC,carbodiimide,carbodiimide,561,21,32,0.1047028221986947,background,,False
C13,C58,EDC-HCl,DCC,carbodiimide,carbodiimide,565,21,31,0.05201784380117644,background,,False
C13,C59,EDC-HCl,CITU,carbodiimide,other,556,21,32,0.04962670430445898,background,,False
C13,C6,EDC-HCl,TBTU,carbodiimide,other,554,21,32,-0.0034083146752677956,background,,False
C13,C60,EDC-HCl,EDC-HCl,carbodiimide,carbodiimide,567,21,32,0.0024074415823149738,background,,False
C13,C61,EDC-HCl,PyAOP,carbodiimide,other,567,21,32,0.026720714491822707,background,,False
C13,C62,EDC-HCl,TFFH,carbodiimide,haloformamidinium,566,21,32,0.02833862764866457,background,,False
C13,C63,EDC-HCl,CDI,carbodiimide,other,560,21,32,0.08741716728153792,background,,False
C13,C64,EDC-HCl,CDMT,carbodiimide,other,551,21,32,-0.0733531169719557,background,,False
C13,C65,EDC-HCl,CIP,carbodiimide,other,524,21,31,0.06259212681593512,background,,False
C13,C66,EDC-HCl,DIC,carbodiimide,carbodiimide,566,21,32,-0.048572596272976054,background,,False
C13,C67,EDC-HCl,EDC-HCl,carbodiimide,carbodiimide,564,21,32,0.051142511598421064,background,,False
C13,C68,EDC-HCl,EDC-HCl,carbodiimide,carbodiimide,567,21,32,0.09223365927327364,background,,False
C13,C69,EDC-HCl,EDC-HCl,carbodiimide,carbodiimide,560,21,32,0.0548166939067766,background,,False
C13,C7,EDC-HCl,HDMC,carbodiimide,other,553,21,32,-0.028318707774522514,background,,False
C13,C70,EDC-HCl,DCC,carbodiimide,carbodiimide,561,21,32,0.1405040644079491,background,,False
C13,C71,EDC-HCl,DCC,carbodiimide,carbodiimide,564,21,32,0.07070757677143263,background,,False
C13,C72,EDC-HCl,IBCF,carbodiimide,other,541,21,32,0.012218761384625021,background,,False
C13,C73,EDC-HCl,DCC,carbodiimide,carbodiimide,546,21,32,0.06647684119520442,background,,False
C13,C74,EDC-HCl,EDC-HCl,carbodiimide,carbodiimide,568,21,32,-0.022275323120908054,background,,False
C13,C76,EDC-HCl,TCFH,carbodiimide,haloformamidinium,565,21,32,0.04553228130240111,background,,False
C13,C77,EDC-HCl,DCC,carbodiimide,carbodiimide,568,21,32,0.04571003500409132,background,,False
C13,C78,EDC-HCl,DCC,carbodiimide,carbodiimide,566,21,32,-0.062188718525049175,background,,False
C13,C79,EDC-HCl,DCC,carbodiimide,carbodiimide,564,21,32,0.019695522302315534,background,,False
C13,C8,EDC-HCl,TCTU,carbodiimide,other,548,21,32,-0.01740281755805037,background,,False
C13,C80,EDC-HCl,DCC,carbodiimide,carbodiimide,553,21,32,-0.013343110780627377,background,,False
C13,C81,EDC-HCl,DCC,carbodiimide,carbodiimide,534,20,31,0.005807188437483471,background,,False
C13,C82,EDC-HCl,DCC,carbodiimide,carbodiimide,558,21,32,0.05739101470753655,background,,False
C13,C83,EDC-HCl,DIC,carbodiimide,carbodiimide,559,21,31,-0.04482052153990081,background,,False
C13,C84,EDC-HCl,DIC,carbodiimide,carbodiimide,567,21,32,0.024361982285717718,background,,False
C13,C85,EDC-HCl,DIC,carbodiimide,carbodiimide,565,21,32,0.006318558579456839,background,,False
C13,C86,EDC-HCl,DIC,carbodiimide,carbodiimide,568,21,32,-0.002736193079856449,background,,False
C13,C87,EDC-HCl,EDC-HCl,carbodiimide,carbodiimide,566,21,32,0.08181357183790183,background,,False
C13,C88,EDC-HCl,EDC-HCl,carbodiimide,carbodiimide,555,21,32,-0.039408043143783614,background,,False
C13,C89,EDC-HCl,EDC-HCl,carbodiimide,carbodiimide,546,20,32,0.007518473778845444,background,,False
C13,C9,EDC-HCl,TDBTU,carbodiimide,other,534,21,31,0.01748832565625142,background,,False
C13,C90,EDC-HCl,EDC-HCl,carbodiimide,carbodiimide,561,21,32,-0.0017084189811643019,background,,False
C13,C91,EDC-HCl,EDC-HCl,carbodiimide,carbodiimide,564,21,32,-0.008358428056284155,background,,False
C13,C92,EDC-HCl,HATU,carbodiimide,other,569,21,32,0.05762279297985384,background,,False
C13,C93,EDC-HCl,TPTU,carbodiimide,other,563,21,32,0.05078160157960475,background,,False
C13,C94,EDC-HCl,HBPYU,carbodiimide,other,569,21,31,0.06713868589100694,background,,False
C13,C95,EDC-HCl,IIDQ,carbodiimide,quinoline,567,21,31,-0.05025951901735967,target,0.05025951901735967,True
C13,C96,EDC-HCl,TOTU,carbodiimide,other,539,21,32,0.004531335144629611,background,,False
C14,C15,BOP,PyClOP,other,other,571,20,32,0.0327493796004657,background,,False
C14,C16,BOP,PyClOP,other,other,563,20,32,0.03160170466641993,background,,False
C14,C17,BOP,(EtO)2P(O)CN,other,other,540,20,31,0.02088399500828053,background,,False
C14,C18,BOP,FDPP,other,other,567,20,32,0.06961319913286713,background,,False
C14,C19,BOP,HATU,other,other,571,20,32,0.07802661828183155,background,,False
C14,C2,BOP,TFFH,other,haloformamidinium,562,20,32,0.05722035678149906,background,,False
C14,C20,BOP,HATU,other,other,570,20,32,0.003075679913641563,background,,False
C14,C21,BOP,HBTU,other,other,571,20,32,0.017672898019203548,background,,False
C14,C22,BOP,HBTU,other,other,565,20,32,-0.011547975134271523,background,,False
C14,C23,BOP,HCTU,other,other,568,20,32,-0.02462949009624605,background,,False
C14,C24,BOP,TOTU,other,other,561,20,32,0.04356280218458,background,,False
C14,C25,BOP,EDC-HCl,other,carbodiimide,532,20,31,0.09000013721799466,background,,False
C14,C26,BOP,EDC-HCl,other,carbodiimide,568,20,32,0.06704787811337865,background,,False
C14,C27,BOP,EDC-HCl,other,carbodiimide,563,20,32,0.07766423644804038,background,,False
C14,C28,BOP,EDC-HCl,other,carbodiimide,568,20,32,0.06263971990249001,background,,False
C14,C29,BOP,DCC,other,carbodiimide,547,20,32,0.0602409301398345,background,,False
C14,C3,BOP,BTFFH,other,haloformamidinium,558,20,31,0.11104090183640358,background,,False
C14,C30,BOP,DCC,other,carbodiimide,563,20,32,0.07740130428503192,background,,False
C14,C31,BOP,DCC,other,carbodiimide,568,20,32,0.09044276183201366,background,,False
C14,C32,BOP,DCC,other,carbodiimide,567,20,32,0.06466027433553206,background,,False
C14,C33,BOP,PyAOP,other,other,553,20,32,0.02033337950440863,background,,False
C14,C34,BOP,PyAOP,other,other,568,20,32,0.03500835474519853,background,,False
C14,C35,BOP,PyBOP,other,other,568,20,32,-0.004983882355460363,background,,False
C14,C36,BOP,PyBOP,other,other,566,20,32,0.015592229737483348,background,,False
C14,C37,BOP,PyOxim,other,other,571,20,32,-0.03768554602255524,background,,False
C14,C38,BOP,PyBrOP,other,other,566,20,32,0.05519673467087183,background,,False
C14,C39,BOP,PyBrOP,other,other,560,20,32,0.05282625740172575,background,,False
C14,C4,BOP,DCMT,other,other,564,20,31,0.04812639501932847,background,,False
C14,C40,BOP,PyClocK,other,other,567,20,32,0.012303951055450263,background,,False
C14,C41,BOP,EEDQ,other,quinoline,560,20,32,-0.08469213211740942,background,,False
C14,C42,BOP,DEPBT,other,other,567,20,32,-0.04279834167804877,background,,False
C14,C43,BOP,DPP-Cl,other,other,567,20,32,0.05543962843051681,background,,False
C14,C44,BOP,DMTMM,other,other,568,20,31,0.050939985693197465,background,,False
C14,C45,BOP,PyCIU,other,other,568,20,32,0.0424017065434536,background,,False
C14,C46,BOP,BOPCl,other,other,565,20,32,0.0260702047187108,background,,False
C14,C47,BOP,EDC-HCl,other,carbodiimide,564,20,32,0.06178029551777159,background,,False
C14,C48,BOP,TFFH,other,haloformamidinium,568,20,31,0.06992109087063508,background,,False
C14,C49,BOP,BTFFH,other,haloformamidinium,533,20,31,0.11047069066278045,background,,False
C14,C5,BOP,COMU,other,other,555,20,32,0.05879550324991081,background,,False
C14,C50,BOP,DCMT,other,other,569,20,32,0.035091268308934165,background,,False
C14,C51,BOP,EDC-HCl,other,carbodiimide,545,20,32,0.10945510211783427,background,,False
C14,C52,BOP,EDC-HCl,other,carbodiimide,566,20,32,0.061526730256952336,background,,False
C14,C53,BOP,EDC-HCl,other,carbodiimide,562,20,32,0.08748171225858062,background,,False
C14,C54,BOP,EDC-HCl,other,carbodiimide,562,20,32,0.041685783031611606,background,,False
C14,C55,BOP,DCC,other,carbodiimide,544,20,31,0.04834541729204428,background,,False
C14,C56,BOP,DCC,other,carbodiimide,566,20,32,0.10174793543066929,background,,False
C14,C57,BOP,DCC,other,carbodiimide,561,20,32,0.10254440124891506,background,,False
C14,C58,BOP,DCC,other,carbodiimide,565,20,31,0.07277647662657269,background,,False
C14,C59,BOP,CITU,other,other,556,20,32,0.04622753204877039,background,,False
C14,C6,BOP,TBTU,other,other,553,20,32,0.009937574195131794,background,,False
C14,C60,BOP,EDC-HCl,other,carbodiimide,567,20,32,0.01366804295903469,background,,False
C14,C61,BOP,PyAOP,other,other,567,20,32,0.03613030140765269,background,,False
C14,C62,BOP,TFFH,other,haloformamidinium,566,20,32,0.03469477581235858,background,,False
C14,C63,BOP,CDI,other,other,561,20,32,0.09614442001949086,background,,False
C14,C64,BOP,CDMT,other,other,551,20,32,-0.05017423231367156,background,,False
C14,C65,BOP,CIP,other,other,524,20,31,0.06799600021986268,background,,False
C14,C66,BOP,DIC,other,carbodiimide,566,20,32,-0.04154959235306435,background,,False
C14,C67,BOP,EDC-HCl,other,carbodiimide,564,20,32,0.0585748701108261,background,,False
C14,C68,BOP,EDC-HCl,other,carbodiimide,567,20,32,0.0915563961726305,background,,False
C14,C69,BOP,EDC-HCl,other,carbodiimide,561,20,32,0.07881762129005987,background,,False
C14,C7,BOP,HDMC,other,other,552,20,32,-0.016983807303372102,background,,False
C14,C70,BOP,DCC,other,carbodiimide,561,20,32,0.14176448300313185,background,,False
C14,C71,BOP,DCC,other,carbodiimide,563,20,32,0.07995884072425383,background,,False
C14,C72,BOP,IBCF,other,other,541,20,32,0.017279728776265213,background,,False
C14,C73,BOP,DCC,other,carbodiimide,545,20,32,0.07591728897083327,background,,False
C14,C74,BOP,EDC-HCl,other,carbodiimide,566,20,32,-0.010354593388995179,background,,False
C14,C76,BOP,TCFH,other,haloformamidinium,565,20,32,0.05361423440806595,background,,False
C14,C77,BOP,DCC,other,carbodiimide,568,20,32,0.05667100646810663,background,,False
C14,C78,BOP,DCC,other,carbodiimide,566,20,32,-0.057833563899958806,background,,False
C14,C79,BOP,DCC,other,carbodiimide,564,20,32,0.03037822971154573,background,,False
C14,C8,BOP,TCTU,other,other,548,20,32,-0.006091623455557596,background,,False
C14,C80,BOP,DCC,other,carbodiimide,552,20,32,0.0012685381448496874,background,,False
C14,C81,BOP,DCC,other,carbodiimide,535,20,31,0.017093811828628118,background,,False
C14,C82,BOP,DCC,other,carbodiimide,558,20,32,0.06342909520500606,background,,False
C14,C83,BOP,DIC,other,carbodiimide,559,20,31,-0.03356574257016518,background,,False
C14,C84,BOP,DIC,other,carbodiimide,567,20,32,0.02491901696616116,background,,False
C14,C85,BOP,DIC,other,carbodiimide,565,20,32,0.010454227946627231,background,,False
C14,C86,BOP,DIC,other,carbodiimide,568,20,32,0.0032448859473764163,background,,False
C14,C87,BOP,EDC-HCl,other,carbodiimide,566,20,32,0.08653394908459716,background,,False
C14,C88,BOP,EDC-HCl,other,carbodiimide,555,20,32,-0.03593751132205337,background,,False
C14,C89,BOP,EDC-HCl,other,carbodiimide,547,20,32,0.014403742888737407,background,,False
C14,C9,BOP,TDBTU,other,other,534,20,31,0.038068528310966174,background,,False
C14,C90,BOP,EDC-HCl,other,carbodiimide,561,20,32,0.014763817625950082,background,,False
C14,C91,BOP,EDC-HCl,other,carbodiimide,564,20,32,-0.0050512107825789465,background,,False
C14,C92,BOP,HATU,other,other,569,20,32,0.05773817651317992,background,,False
C14,C93,BOP,TPTU,other,other,563,20,32,0.06913394046803836,background,,False
C14,C94,BOP,HBPYU,other,other,569,20,31,0.06750051403926438,background,,False
C14,C95,BOP,IIDQ,other,quinoline,567,20,31,-0.05057520947728461,background,,False
C14,C96,BOP,TOTU,other,other,539,20,32,0.008228234516123978,background,,False
C15,C16,PyClOP,PyClOP,other,other,567,21,32,-0.001540436545590303,background,,False
C15,C17,PyClOP,(EtO)2P(O)CN,other,other,544,21,31,-0.007073367601920979,background,,False
C15,C18,PyClOP,FDPP,other,other,571,21,32,0.033553005992442986,background,,False
C15,C19,PyClOP,HATU,other,other,575,21,32,0.040666881630548324,background,,False
C15,C2,PyClOP,TFFH,other,haloformamidinium,566,21,32,0.02318764229697412,background,,False
C15,C20,PyClOP,HATU,other,other,574,21,32,-0.0336189565476569,background,,False
C15,C21,PyClOP,HBTU,other,other,575,21,32,-0.0164093764794907,background,,False
C15,C22,PyClOP,HBTU,other,other,569,21,32,-0.04546666459694293,background,,False
C15,C23,PyClOP,HCTU,other,other,572,21,32,-0.05829859787174929,background,,False
C15,C24,PyClOP,TOTU,other,other,565,21,32,0.007878090773201063,background,,False
C15,C25,PyClOP,EDC-HCl,other,carbodiimide,536,21,31,0.07212859361733168,background,,False
C15,C26,PyClOP,EDC-HCl,other,carbodiimide,572,21,32,0.02858028032914628,background,,False
C15,C27,PyClOP,EDC-HCl,other,carbodiimide,567,21,32,0.04792884045659841,background,,False
C15,C28,PyClOP,EDC-HCl,other,carbodiimide,572,21,32,0.01988020350724254,background,,False
C15,C29,PyClOP,DCC,other,carbodiimide,550,21,32,0.029571011482657235,background,,False
C15,C3,PyClOP,BTFFH,other,haloformamidinium,562,21,31,0.08583264512570044,background,,False
C15,C30,PyClOP,DCC,other,carbodiimide,566,21,32,0.03784052129685003,background,,False
C15,C31,PyClOP,DCC,other,carbodiimide,572,21,32,0.054091172112524274,background,,False
C15,C32,PyClOP,DCC,other,carbodiimide,570,21,32,0.019761082647796357,background,,False
C15,C33,PyClOP,PyAOP,other,other,557,21,32,-0.02174798794655397,background,,False
C15,C34,PyClOP,PyAOP,other,other,572,21,32,-0.0074961352950135285,background,,False
C15,C35,PyClOP,PyBOP,other,other,572,21,32,-0.04356377744918388,background,,False
C15,C36,PyClOP,PyBOP,other,other,570,21,32,-0.01990624089412324,background,,False
C15,C37,PyClOP,PyOxim,other,other,575,21,32,-0.07143349420710471,background,,False
C15,C38,PyClOP,PyBrOP,other,other,570,21,32,0.020455923668709054,background,,False
C15,C39,PyClOP,PyBrOP,other,other,562,21,32,0.016279726136727984,background,,False
C15,C4,PyClOP,DCMT,other,other,568,21,31,0.007058607828218155,background,,False
C15,C40,PyClOP,PyClocK,other,other,571,21,32,-0.022547800410077645,background,,False
C15,C41,PyClOP,EEDQ,other,quinoline,564,21,32,-0.1064231761692442,background,,False
C15,C42,PyClOP,DEPBT,other,other,571,21,32,-0.08697172086928931,background,,False
C15,C43,PyClOP,DPP-Cl,other,other,571,21,32,0.023861246219124436,background,,False
C15,C44,PyClOP,DMTMM,other,other,572,21,31,0.008382790436489013,background,,False
C15,C45,PyClOP,PyCIU,other,other,572,21,32,0.009701447145392103,background,,False
C15,C46,PyClOP,BOPCl,other,other,569,21,32,-0.008623082780685291,background,,False
C15,C47,PyClOP,EDC-HCl,other,carbodiimide,568,21,32,0.024696832488016497,background,,False
C15,C48,PyClOP,TFFH,other,haloformamidinium,572,21,31,0.02557023116532088,background,,False
C15,C49,PyClOP,BTFFH,other,haloformamidinium,537,21,31,0.0767080340044347,background,,False
C15,C5,PyClOP,COMU,other,other,559,21,32,0.037139511870232025,background,,False
C15,C50,PyClOP,DCMT,other,other,573,21,32,-0.0019159818894545488,background,,False
C15,C51,PyClOP,EDC-HCl,other,carbodiimide,549,21,32,0.08058252872726314,background,,False
C15,C52,PyClOP,EDC-HCl,other,carbodiimide,570,21,32,0.03974944559767371,background,,False
C15,C53,PyClOP,EDC-HCl,other,carbodiimide,565,21,32,0.06063608453579304,background,,False
C15,C54,PyClOP,EDC-HCl,other,carbodiimide,565,21,32,0.014334824390749588,background,,False
C15,C55,PyClOP,DCC,other,carbodiimide,548,21,31,0.030547676152470796,background,,False
C15,C56,PyClOP,DCC,other,carbodiimide,570,21,32,0.06263132192347345,background,,False
C15,C57,PyClOP,DCC,other,carbodiimide,565,21,32,0.07579588478062194,background,,False
C15,C58,PyClOP,DCC,other,carbodiimide,569,21,31,0.035089840143482404,background,,False
C15,C59,PyClOP,CITU,other,other,560,21,32,0.027477611172442816,background,,False
C15,C6,PyClOP,TBTU,other,other,557,21,32,-0.026001583170534248,background,,False
C15,C60,PyClOP,EDC-HCl,other,carbodiimide,571,21,32,-0.02521552871635796,background,,False
C15,C61,PyClOP,PyAOP,other,other,571,21,32,0.0028371977937916015,background,,False
C15,C62,PyClOP,TFFH,other,haloformamidinium,570,21,32,0.0022530179128339156,background,,False
C15,C63,PyClOP,CDI,other,other,564,21,32,0.06491434953957967,background,,False
C15,C64,PyClOP,CDMT,other,other,556,21,32,-0.11306261136158272,background,,False
C15,C65,PyClOP,CIP,other,other,528,21,31,0.03321677429161644,background,,False
C15,C66,PyClOP,DIC,other,carbodiimide,570,21,32,-0.07520315152453755,background,,False
C15,C67,PyClOP,EDC-HCl,other,carbodiimide,568,21,32,0.028491222177865205,background,,False
C15,C68,PyClOP,EDC-HCl,other,carbodiimide,571,21,32,0.06436386250003252,background,,False
C15,C69,PyClOP,EDC-HCl,other,carbodiimide,564,21,32,0.027630503404688006,background,,False
C15,C7,PyClOP,HDMC,other,other,556,21,32,-0.0546000833801869,background,,False
C15,C70,PyClOP,DCC,other,carbodiimide,565,21,32,0.11680262044223522,background,,False
C15,C71,PyClOP,DCC,other,carbodiimide,567,21,32,0.046092184044604245,background,,False
C15,C72,PyClOP,IBCF,other,other,545,21,32,-0.011545600016833454,background,,False
C15,C73,PyClOP,DCC,other,carbodiimide,549,21,32,0.028498923089898764,background,,False
